county_fips,rate_net_migration
6097,1.6703042625
6099,4.7964224507
6101,-0.544434207
6103,1.7849949846
6105,-14.6593627
6107,-4.722849074
6109,7.0214648228
6111,-3.151568845
6113,11.480975719
6115,4.4296193883
8000,10.634369679
8001,6.083930308
8003,6.5107834851
8005,5.9136931526
8007,32.127558306
8009,0.8468595625
8011,-5.971677188
8013,6.9422175364
8014,19.881411793
8015,29.107682519
8017,10.33451183
8019,9.2488035705
8021,-3.226807322
8023,37.144036319
8025,-59.56199029
8027,39.902460652
8029,16.827361888
8031,11.374147845
8033,37.651721575
8035,12.475316958
8037,2.6935778462
8039,17.514612248
8041,13.280696011
8043,18.186107358
8045,10.610990445
8047,16.383650482
8049,25.881959539
8051,14.453533428
8053,32.216494845
8055,37.738755391
8057,4.4264109185
8059,8.5611118885
8061,-28.6133529
8063,-77.77286787
8065,15.300691857
8067,7.8179686009
8069,13.086672805
8071,5.832977664
8073,2.7041644132
8075,-0.445364865
8077,9.618452383
8079,13.333333333
8081,9.3547521374
8083,9.901373042
8085,14.391834837
8087,-7.440080778
8089,6.7493415277
8091,38.310098968
8093,35.16393202
8095,-15.10398513
8097,-3.174161214
8099,-2.514458134
8101,9.9090853621
8103,-9.292240979
8105,-0.88148442
8107,8.1562742139
8109,20.686932491
8111,-2.898550725
8113,17.662272125
8115,13.82778127
8117,9.2083766523
8119,27.399570038
8121,12.266112266
8123,25.051115074
8125,-3.384431615
9000,-4.137740652
9001,-4.175113402
9003,-4.156541079
9005,-5.303680689
9007,-1.437238545
9009,-3.907834702
9011,-5.315599799
9013,-4.866356769
9015,-3.671712764
10000,5.3825760922
10001,4.1706215664
10003,-0.75774934
10005,22.039049952
11000,8.092770062
11001,8.092770062
12000,18.258304932
12001,14.829516014
12003,15.098028567
12005,9.0325973236
12007,-0.373915645
12009,22.565682379
12011,10.542910658
12013,-1.809576837
12015,38.748418097
12017,28.047518289
12019,21.067381444
12021,25.716368717
12023,14.692298181
12027,14.825528837
12029,10.725821196
12031,11.058549876
12033,5.0677852522
12035,32.543121761
12037,13.089672758
12039,-1.193757732
12041,12.914285714
12043,26.485568761
12045,12.440999031
12047,0.4899387577
12049,-4.816530627
12051,12.587500788
12053,30.835916406
12055,24.354776484
12057,18.592665949
12059,9.0507098342
12061,29.806458959
12063,-3.776777975
12065,-7.907390917
12067,3.8921641577
12069,31.763442196
12071,32.451822515
12073,-1.480839888
12075,9.8693320577
12077,-14.60290861
12079,-6.95765614
12081,35.908992968
12083,19.305416798
12085,21.753259166
12086,7.3736204357
12087,3.426263679
12089,26.11293242
12091,6.6864579118
12093,21.309055729
12095,20.125929353
12097,37.172272621
12099,18.253681726
12101,31.623196713
12103,16.535443807
12105,24.92646533
12107,7.8579743888
12109,35.746655391
12111,27.492834015
12113,18.529096751
12115,26.41951062
12117,13.978234208
12119,51.956417174
12121,5.6678588977
12123,-11.38255275
12125,4.3930105236
12127,25.85193215
12129,8.958284047
12131,33.544249613
12133,-0.122433988
13000,7.107500233
13001,-1.356815283
13003,-17.36613603
13005,2.3104949791
13007,-2.195389682
13009,-6.365077967
13011,-4.141012369
13013,20.46335349
13015,8.6473432304
13017,-5.721220527
13019,-0.947692632
13021,-8.179825918
13023,12.745328016
13025,-2.984912623
13027,4.2681955725
13029,22.256516261
13031,15.606599981
13033,-3.802533549
13035,9.3956323007
13037,-24.50942372
13039,-9.21465569
13043,0.0920725532
13045,9.6990517832
13047,6.6644956567
13049,-32.13066984
13051,3.5991882682
13053,-110.2944663
13055,-2.613538128
13057,21.227186224
13059,5.7311664373
13061,-21.37454785
13063,13.882725028
13065,-13.41391509
13067,5.2043059917
13069,-5.26223878
13071,-3.894603664
13073,17.527051204
13075,4.1481654592
13077,12.639874821
13079,-6.904394444
13081,-4.622361765
13083,5.4962020626
13085,10.800008504
13087,-16.26712329
13089,7.8231963036
13091,-12.90599105
13093,-10.90113673
13095,-15.11803059
13097,4.95321764
13099,-14.83050847
13101,-23.54119709
13103,21.679982725
13105,-6.451948593
13107,-3.966397041
13109,-6.74852376
13111,29.106197194
13113,9.9476416138
13115,4.0853570021
13117,36.879445766
13119,2.4673081668
13121,11.381696091
13123,12.789230122
13125,-10.33677893
13127,8.2910220417
13129,7.1342168696
13131,-12.57055927
13133,15.588604193
13135,9.9026683677
13137,6.8490033676
13139,13.939094345
13141,11.852884783
13143,6.2573871932
13145,13.774929628
13147,4.6382736188
13149,3.6308623298
13151,16.295076719
13153,9.4768147004
13155,19.200520692
13157,22.104779769
13159,3.9344262295
13161,-4.736806992
13163,-9.66153069
13165,-8.695161199
13167,-4.027261462
13169,3.0869069543
13171,12.79956427
13173,8.5028262235
13175,-6.458080515
13177,-4.283976215
13179,-19.62887134
13181,16.306092316
13183,29.142381349
13185,2.3100368025
13187,3.9553429027
13189,-3.728039517
13191,3.4178296782
13193,-14.79790915
13195,12.81536447
13197,-11.51180547
13199,-3.219163491
13201,9.5546835011
13205,-0.801710315
13207,7.4608770261
13209,4.1278518436
13211,8.3760920815
13213,-4.79835485
13215,-17.68454957
13217,10.265726194
13219,26.984694018
13221,-2.037766608
13223,16.924355236
13225,-3.602265342
13227,17.832466934
13229,-2.09435049
13231,-0.837474178
13233,6.5730649332
13235,-6.348366618
13237,10.695436925
13239,18.280739935
13241,19.395496818
13243,2.7962250961
13245,-1.908775409
13247,3.6201442419
13249,-9.632055481
13251,-3.991162426
13253,-10.82862524
13255,10.470225297
13257,9.2007125658
13259,28.772219926
13261,-9.852861749
13263,-15.39179104
13265,-10.45189056
13267,-2.523211575
13269,-4.138266796
13271,-29.61774597
13273,-16.44847264
13275,2.4959329664
13277,-3.378961648
13279,-4.311695012
13281,25.451813884
13283,-15.24457929
13285,2.2933478579
13287,-5.525555695
13289,-7.592190889
13291,33.955248953
13293,1.7150697462
13295,-0.102195749
13297,13.721163941
13299,7.7210285312
13301,2.4255994029
13303,-18.20704428
13305,16.564541108
13307,-9.14808462
13309,12.809242748
13311,15.765096566
13313,1.7301453803
13315,-17.4643157
13317,-7.200811359
13319,-3.425414365
13321,-1.014713343
15000,-1.303335789
15001,8.7498827008
15003,-4.573112318
15005,0.0
15007,3.1425805637
15009,4.4281922163
16000,13.145583285
16001,21.621978964
16003,14.811031665
16005,-0.367168068
16007,3.8963239031
16009,5.9943386801
16011,-1.681936883
16013,14.737516591
16015,20.059752454
16017,19.200304918
16019,10.479035172
16021,31.130434783
16023,1.1677695601
16025,8.3643122677
16027,13.767774608
16029,15.588235294
16031,-7.705734599
16033,-25.05694761
16035,16.855565243
16037,9.8243890458
16039,2.463291188
16041,18.953377735
16043,3.4984062816
16045,16.763761741
16047,-8.772219108
16049,-1.290838123
16051,15.175500846
16053,9.7836393414
16055,20.966579141
16057,0.8221360121
16059,-0.647416807
16061,15.974859238
16063,-5.655042413
16065,0.987513156
16067,1.6080695856
16069,3.9934607081
16071,9.1292134831
16073,1.9424333392
16075,1.8827444284
16077,-8.068714211
16079,1.6897328613
16081,29.876656007
16083,13.838038347
16085,34.69337894
16087,14.556040757
17000,-6.905913836
17001,-5.926037056
17003,-42.96195447
17005,-6.198844487
17007,-3.322476178
17009,-19.86557132
17011,-1.285750594
17013,1.644567787
17015,-0.615637184
17017,-14.65804429
17019,-1.334668001
17021,-4.588187666
17023,0.756501182
17025,-4.416994198
17027,-4.464285714
17029,-7.752832766
17031,-9.05968079
17033,-5.262061061
17035,-0.460235641
17037,-5.483135278
17039,-1.980136753
17041,-9.908498054
17043,-7.565158872
17045,-0.626388019
17047,1.8395033341
17049,-3.948984965
17051,-22.24464523
17053,-9.821063204
17055,-6.908154681
17057,-2.472396258
17059,-10.59934477
17061,-12.99682636
17063,-5.323798172
17065,-6.206644761
17067,-0.164740122
17069,-11.16902457
17071,-13.10955845
17073,-3.207714655
17075,-9.70274323
17077,-12.93878243
17079,-5.413001613
17081,-3.582354941
17083,-12.12477662
17085,-8.523245214
17087,-25.12781895
17089,-2.975027513
17091,-7.656060674
17093,5.0361137046
17095,-6.296010246
17097,-5.257071954
17099,-6.762070929
17101,-12.92614942
17103,0.0289792074
17105,-13.09274948
17107,-2.49786142
17109,-15.49169286
17111,-5.046109599
17113,-5.655510657
17115,-10.13447124
17117,-1.638144746
17119,-2.291036929
17121,-7.48651903
17123,-0.756111905
17125,-8.933110611
17127,-4.964318957
17129,3.5549810132
17131,-5.359193569
17133,2.9267427423
17135,-2.265977718
17137,0.115431787
17139,-9.062106088
17141,-9.15224863
17143,-11.94000926
17145,-5.406413125
17147,9.1257528746
17149,-1.648856898
17151,-18.64746843
17153,-6.393748335
17155,-0.874355163
17157,-10.54891138
17159,-6.795444535
17161,-9.978112749
17163,-9.374201062
17165,-9.481785531
17167,-6.106962542
17169,-13.39820887
17171,-11.61188742
17173,-4.408523145
17175,5.9907415812
17177,-2.588542409
17179,-3.720631986
17181,-9.945040565
17183,-9.551958595
17185,-8.374341708
17187,-11.74134507
17189,-5.836644281
17191,-1.209957954
17193,-4.242831383
17195,-7.372459103
17197,-1.490316219
17199,-0.252072182
17201,-6.444375825
17203,-1.772799096
18000,0.6947210114
18001,-3.422557506
18003,0.2171629292
18005,5.0950277661
18007,-7.146562158
18009,-7.636408425
18011,14.006681077
18013,4.3347782594
18015,2.8600100351
18017,-7.238175453
18019,4.9564466357
18021,-8.592339131
18023,-7.277794983
18025,3.2169552465
18027,-0.546838212
18029,-1.031438655
18031,5.7840616967
18033,0.6811669094
18035,-0.535813053
18037,-0.849387144
18039,-4.02816271
18041,-2.358490566
18043,0.639523881
18045,-3.394556586
18047,-9.232115511
18049,-11.02377774
18051,-0.832243491
18053,-10.70459493
18055,-4.609863251
18057,16.484871783
18059,16.99298116
18061,1.868852045
18063,12.352586185
18065,-4.041237113
18067,-0.048590275
18069,-5.109047959
18071,-1.024217043
18073,-4.365832872
18075,-9.156900887
18077,-2.231623971
18079,-7.786309073
18081,13.610558332
18083,-11.02632735
18085,-1.513234443
18087,-0.257304224
18089,-5.759753593
18091,-6.767485309
18093,0.8557698637
18095,-0.610705906
18097,-0.460348507
18099,-5.572284315
18101,-4.802509066
18103,1.8876566686
18105,8.0964400491
18107,-2.092022855
18109,-0.574745675
18111,0.929800093
18113,-6.448010283
18115,3.7408603979
18117,-8.131536554
18119,4.5537340619
18121,-5.131532382
18123,-18.02131216
18125,1.0484716509
18127,-1.194711014
18129,-0.195114337
18131,-13.37424278
18133,-7.544130479
18135,-2.228855721
18137,-1.268655401
18139,-4.498155756
18141,2.1626723496
18143,1.0982744419
18145,-3.793609574
18147,-5.932265201
18149,6.4517535256
18151,-6.424605366
18153,-6.20430935
18155,-0.470477535
18157,12.56183441
18159,-4.274628436
18161,-5.86428372
18163,-2.033444374
18165,4.2326685051
18167,1.2353533993
18169,-8.457860603
18171,-11.80407667
18173,6.2334550341
18175,-0.396382112
18177,-3.697549438
18179,-2.04609089
18181,-8.976586415
18183,-2.361063375
19000,0.0531001958
19001,-13.71024735
19003,-12.62422777
19005,-2.524797115
19007,-4.545092098
19009,-11.46687836
19011,-1.404823226
19013,-8.891287887
19015,-0.264855559
19017,-2.262946275
19019,-8.738601824
19021,-8.206589843
19023,-9.532501775
19025,3.8751784622
19027,-2.744358139
19029,-8.74580616
19031,5.3002568166
19033,4.8095354268
19035,-4.283778467
19037,-4.949474118
19039,6.0517641973
19041,-11.46586162
19043,-2.995450307
19045,-6.835010442
19047,-2.808249232
19049,33.73382905
19051,7.4740954646
19053,-11.36504015
19055,-8.188921888
19057,-6.793563727
19059,7.7389851376
19061,-4.669107963
19063,-12.03132293
19065,-11.9
19067,-4.784839613
19069,-12.97814208
19071,6.9269067032
19073,7.801616049
19075,-8.667125673
19077,0.1878728101
19079,-11.75188988
19081,-13.14168378
19083,-0.870852565
19085,-4.967181125
19087,-1.512249219
19089,-6.462035541
19091,-1.047888505
19093,0.2871706512
19095,-5.050194001
19097,0.206403674
19099,-2.177285469
19101,9.0077566794
19103,6.1328463602
19105,-1.812614819
19107,-0.884912246
19109,-2.974026832
19111,-12.05444688
19113,3.9642091132
19115,-9.686305874
19117,-3.029420332
19119,-3.570365963
19121,3.9979692854
19123,-7.640792845
19125,-0.392423213
19127,-6.634611801
19129,9.219976616
19131,-2.063789869
19133,-1.699524133
19135,-9.010152284
19137,-1.47980072
19139,-5.114138268
19141,1.3643544449
19143,-10.93431253
19145,-6.560358546
19147,-9.794211511
19149,8.5464965355
19151,-13.89190362
19153,7.1411806313
19155,-3.559955313
19157,-2.620301881
19159,5.4205982734
19161,-12.7388535
19163,-2.941535528
19165,-7.933799693
19167,-0.86085684
19169,-1.240124219
19171,-2.26684879
19173,-6.742114134
19175,-3.38846309
19177,-6.466258513
19179,-6.560993199
19181,14.781648675
19183,-4.291748549
19185,12.181789786
19187,-7.772827603
19189,3.0181560953
19191,-16.27319538
19193,-4.045268011
19195,-2.938426606
19197,-1.246105919
20000,-3.615553996
20001,0.5522028951
20003,0.1279754287
20005,-2.866377996
20007,-30.95714436
20009,-12.6579936
20011,-8.038968559
20013,-10.23308698
20015,4.3942483503
20017,-4.538577912
20019,0.2964280421
20021,-13.87560982
20023,-1.123385134
20025,-5.788712012
20027,-22.197829
20029,-10.07777413
20031,8.4185207456
20033,13.642564802
20035,-2.100781491
20037,-3.657990663
20039,-27.47348287
20041,-11.63461035
20043,-9.802657036
20045,8.225295728
20047,-16.74069013
20049,-20.05899705
20051,-5.93707392
20053,2.5388765471
20055,-19.2616806
20057,-13.78991342
20059,1.0197678067
20061,-63.94637294
20063,-27.44360902
20065,-3.881234232
20067,-16.23482044
20069,-13.0438372
20071,-14.73439318
20073,-13.44673957
20075,21.145713187
20077,-15.54856744
20079,-2.013577264
20081,-21.44177449
20083,-9.139784946
20085,-3.765769158
20087,1.0101547132
20089,-28.75235324
20091,4.4711370603
20093,-17.90510295
20095,-23.91549857
20097,-31.12074059
20099,-14.85063872
20101,-12.41079739
20103,9.2618738352
20105,-17.36613603
20107,3.2315229855
20109,2.4977698483
20111,3.3382454663
20113,-6.026946055
20115,1.6618196926
20117,-7.436080269
20119,-18.27339815
20121,3.8367259938
20123,-12.79897608
20125,-15.8684667
20127,-7.866976578
20129,-51.1927564
20131,-4.558291632
20133,-9.933979145
20135,-14.38848921
20137,-7.799038723
20139,-1.515342846
20141,-7.193249412
20143,-1.013599122
20145,-4.744958482
20147,0.7392348919
20149,12.497859955
20151,-15.58117794
20153,3.1961646025
20155,-5.521375611
20157,-1.497806783
20159,-14.61409651
20161,-35.18052994
20163,-10.48849179
20165,-5.201560468
20167,-6.262899438
20169,-11.46905349
20171,4.4323562003
20173,-1.570044182
20175,-29.3697206
20177,-4.218026602
20179,4.0322580645
20181,-3.523785552
20183,-5.71817563
20185,-7.618140698
20187,9.1017964072
20189,-28.49152246
20191,-9.785407725
20193,-10.16389277
20195,-13.19673554
20197,-3.049887445
20199,-5.986032591
20201,-3.054257995
20203,-16.28664495
20205,-16.18879325
20207,18.000947418
20209,-1.552667391
21000,0.7542735588
21001,2.9150724864
21003,1.7399289529
21005,9.4307542336
21007,-18.07895708
21009,3.2528147156
21011,3.272117469
21013,-3.994576172
21015,4.7503725782
21017,-1.985308716
21019,-6.77074706
21021,6.1593050697
21023,8.7645575699
21025,-10.70082894
21027,-1.051024749
21029,4.6358748314
21031,-3.147128245
21033,-8.667559688
21035,2.1708511546
21037,0.0976239417
21039,-13.07732226
21041,-6.949661908
21043,-7.014595473
21045,2.1570866641
21047,-31.51769505
21049,4.3070296877
21051,-14.85576923
21053,2.3549035961
21055,-0.874364719
21057,1.6335016335
21059,1.8645027742
21061,8.5594382349
21063,-8.245229071
21065,-0.697155605
21067,6.6093541245
21069,-7.43315324
21071,-12.48338904
21073,4.2247065622
21075,-12.36848446
21077,9.4622663282
21079,7.5168406141
21081,2.3768279418
21083,-1.9337944
21085,-1.033868775
21087,4.4708029197
21089,-2.004733398
21091,5.067956692
21093,1.5475810839
21095,-15.15540714
21097,-4.461166353
21099,3.5712353228
21101,-3.738277367
21103,17.453896869
21105,1.952489424
21107,-7.921180976
21109,1.6486192814
21111,0.7569775713
21113,4.1911792979
21115,-9.046231462
21117,-1.347741622
21119,-10.00898242
21121,1.5889157239
21123,-6.043799772
21125,0.2666733335
21127,-0.504731861
21129,-17.97752809
21131,-16.98695136
21133,-10.34753755
21135,-6.917105118
21137,-0.903045727
21139,-5.084654081
21141,-4.829290207
21143,-20.22498803
21145,5.0671006971
21147,-20.94211284
21149,-2.775998292
21151,12.118552525
21153,-9.586672953
21155,-5.267687172
21157,10.234363721
21159,-25.01031779
21161,6.9556068621
21163,7.9735651174
21165,13.414443925
21167,1.7764480389
21169,10.22812735
21171,-4.348442596
21173,1.6291951776
21175,0.2261846421
21177,-2.820738841
21179,5.6726004569
21181,4.5255267996
21183,5.687125096
21185,11.018266316
21187,-2.990095309
21189,11.214534036
21191,5.3641427687
21193,-6.120579073
21195,-19.73619612
21197,1.8781642985
21199,3.2218963832
21201,0.4695938014
21203,-2.366583836
21205,-9.784336907
21207,7.6719129012
21209,17.654858875
21211,11.739860291
21213,2.4517315354
21215,13.074049659
21217,-7.251063163
21219,-10.40154814
21221,6.1711079944
21223,-13.04172197
21225,-11.50895141
21227,13.107635078
21229,7.7956543374
21231,4.9834288894
21233,2.8857837181
21235,-3.267928604
21237,-2.910602911
21239,7.3877409673
22000,-1.440045092
22001,-3.044673813
22003,-0.389779969
22005,9.9032092043
22007,-7.622552241
22009,-2.464556746
22011,8.162821071
22013,-1.811397312
22015,-2.950603243
22017,-12.90730174
22019,6.0247908616
22021,2.2863959441
22023,8.30843233
22025,-14.37330385
22027,-4.937204925
22029,-12.98572068
22031,1.768248881
22033,-2.77071338
22035,-8.269018743
22037,0.0
22039,-4.867118755
22041,-1.913828639
22043,-1.79448644
22045,-15.33554165
22047,-9.333333333
22049,-2.072734125
22051,-1.032409633
22053,-3.820500167
22055,1.0403510561
22057,-2.428614978
22059,1.3332888904
22061,-4.446458112
22063,12.119547739
22065,-7.725694444
22067,-15.71031708
22069,-1.922386835
22071,0.8188488776
22073,-4.009216737
22075,-9.880239521
22077,-5.461767627
22079,-2.791844476
22081,-9.346872836
22083,-6.342701015
22085,-6.879403232
22087,1.5351213842
22089,-0.835168173
22091,-5.564616713
22093,-3.635177331
22095,-6.718512724
22097,-2.819307478
22099,-5.910670805
22101,-18.82891038
22103,10.410891148
22105,8.3675554784
22107,-24.81968604
22109,-13.49069539
22111,1.1107408642
22113,-1.366757784
22115,-10.90251866
22117,0.1725160386
22119,-7.392372074
22121,6.4522398212
22123,-13.11153726
22125,-1.628134158
22127,-6.923973401
23000,3.4787460722
23001,0.5969592389
23003,-5.121807079
23005,5.5658978541
23007,1.0666844447
23009,7.0071542861
23011,5.2699509705
23013,4.1484908293
23015,9.681513622
23017,5.5028562444
23019,-2.987515745
23021,3.7226342069
23023,2.874381012
23025,-0.375215996
23027,8.6570166393
23029,-1.514697297
23031,7.1968458696
24000,-1.383948549
24001,-1.979033318
24003,2.5374221101
24005,-0.604993917
24009,3.503572432
24011,5.8378543593
24013,-1.376289523
24015,-0.654076507
24017,5.2595084948
24019,-3.400571914
24021,3.9552845528
24023,-0.578388677
24025,0.7401065753
24027,6.9984187339
24029,3.6057997511
24031,-1.425909657
24033,-4.665239065
24035,0.3263740859
24037,1.0864929176
24039,5.7058572371
24041,-4.802275044
24043,2.1428332273
24045,0.6182895951
24047,4.5855961761
24510,-13.61051642
25000,2.0696386709
25001,4.9878812267
25003,-2.432087869
25005,1.4296823217
25007,2.1394084825
25009,1.373407541
25011,-2.077914735
25013,-4.418870498
25015,5.4328760404
25017,2.0923896637
25019,5.8983666062
25021,1.5378192143
25023,4.7149676727
25025,6.7408725551
25027,0.7275226329
26000,0.0576392473
26001,14.693088449
26003,-7.506527415
26005,3.8325381617
26007,2.2654003659
26009,4.8141562215
26011,-5.91230087
26013,-0.583737085
26015,5.2165453387
26017,-5.981454629
26019,11.968846638
26021,-4.493335963
26023,-5.648355433
26025,-0.573191748
26027,-0.350795136
26029,0.9160305344
26031,5.8992409643
26033,-7.719149836
26035,-4.098159107
26037,5.0961675268
26039,-2.606712284
26041,-3.60826872
26043,-4.06567631
26045,3.1398615523
26047,0.5471207769
26049,-4.583914561
26051,0.7542525952
26053,-6.930949605
26055,3.8147554742
26057,-7.704834358
26059,-3.469494632
26061,1.9303156066
26063,-4.806400101
26065,5.2938117525
26067,-1.060486732
26069,4.9775811326
26071,-3.646551341
26073,4.9144546927
26075,-6.292100863
26077,2.0461438059
26079,4.520297876
26081,4.0639426958
26083,9.8545283904
26085,16.305732484
26087,-1.597380749
26089,-3.801576263
26091,1.5034004277
26093,5.2645867379
26095,-7.363885625
26097,-1.856579253
26099,3.1820127442
26101,2.8231828318
26103,-11.38519924
26105,3.1278237298
26107,1.9501776055
26109,-7.625739011
26111,-3.710708386
26113,8.4949832776
26115,-1.8223723
26117,1.5272519011
26119,0.1081665765
26121,2.0366009593
26123,-1.651113457
26125,2.6959135352
26127,-1.139947562
26129,5.4640880006
26131,-4.843019372
26133,0.6472910868
26135,0.4837929366
26137,9.3394499187
26139,4.9205502939
26141,1.8796992481
26143,5.1582059508
26145,-4.541071817
26147,-0.463849512
26149,-2.204056121
26151,-0.458555069
26153,-14.66931875
26155,0.627521945
26157,-7.551260724
26159,1.0643463915
26161,4.5260660257
26163,-5.452301017
26165,5.0022737608
27000,2.4938263169
27001,1.3921407328
27003,0.1882143095
27005,6.4618912199
27007,2.5760536168
27009,0.2022525882
27011,5.2026013007
27013,6.2713969764
27015,0.5147291733
27017,5.1575446705
27019,10.542501658
27021,10.878603104
27023,-5.804311774
27025,5.6267066298
27027,7.5225196448
27029,2.9498525074
27031,16.252480393
27033,-6.231076397
27035,6.6793742813
27037,1.3659001113
27039,0.927960928
27041,10.332143244
27043,-6.75093364
27045,7.3940703397
27047,-2.296173591
27049,3.0773898533
27051,11.358820039
27053,4.1878749383
27055,0.3744416807
27057,1.9832152272
27059,9.0060862456
27061,-0.884613258
27063,-14.15470494
27065,1.8238993711
27067,-3.305203938
27069,-13.51815786
27071,-10.31211871
27073,-15.70872789
27075,0.6649251959
27077,-20.91776703
27079,-2.05305527
27081,-1.401910103
27083,-0.579184123
27085,-3.130109135
27087,2.3818248443
27089,-8.414101608
27091,-5.307961943
27093,-1.908521113
27095,3.6016285625
27097,2.1006804378
27099,-0.126487813
27101,-9.820947362
27103,1.0112125628
27105,-4.355201027
27107,-8.665906499
27109,5.2516009177
27111,5.1153112537
27113,-5.765917801
27115,-4.386040649
27117,-3.990724263
27119,3.0382150487
27121,4.1997626221
27123,2.2186502036
27125,-13.71913195
27127,-13.44603636
27129,-11.96831118
27131,3.491093139
27133,-4.672400977
27135,-7.248701007
27137,-1.004339647
27139,5.8108896212
27141,12.434806627
27143,-4.107605805
27145,1.353646545
27147,-2.1845091
27149,-10.16053648
27151,7.7585290679
27153,-1.149684863
27155,-9.547963598
27157,0.2335248237
27159,-5.437777859
27161,-9.122490652
27163,3.4639919823
27165,-5.540417802
27167,-3.785488959
